,STATE_CODE,STATE_NAME,CITY,LATITUDE,LONGITUDE,YEAR,Unnamed: 6
11079,ME,MAINE,BRYANT POND,44.395714,-70.643468,,
11080,ME,MAINE,BUCKFIELD,44.287676,-70.368293,,
11081,ME,MAINE,BUCKSPORT,44.601546,-68.776823,,
11082,ME,MAINE,BURLINGTON,45.218438,-68.442701,1806.0,
11083,ME,MAINE,BURNHAM,44.684766,-69.380049,,
11084,ME,MAINE,BUSTINS ISLAND,43.79602,-70.042247,,
11085,ME,MAINE,BUXTON,43.661586,-70.601546,,
11086,ME,MAINE,CALAIS,45.171478,-67.26408,1850.0,
11087,ME,MAINE,CAMBRIDGE,45.051281,-69.44193,,
11088,ME,MAINE,CAMDEN,44.213718,-69.076682,,
11089,ME,MAINE,CANAAN,44.744976,-69.549777,1739.0,
11090,ME,MAINE,CANTON,44.418894,-70.321719,1806.0,
11091,ME,MAINE,CAPE ELIZABETH,43.601735,-70.230099,,
11092,ME,MAINE,CAPE NEDDICK,43.213318,-70.639685,,
11093,ME,MAINE,CAPE PORPOISE,43.3725,-70.438611,,
11094,ME,MAINE,CARATUNK,45.240999,-69.938617,,
11095,ME,MAINE,CARIBOU,46.870569,-68.020352,1967.0,
11096,ME,MAINE,CARMEL,44.805315,-68.99415,,
11097,ME,MAINE,CASCO,43.959623,-70.526013,,
11098,ME,MAINE,CASTINE,44.4675,-68.7192,,
11099,ME,MAINE,CENTER LOVELL,44.168139,-70.883618,,
11100,ME,MAINE,CHAMBERLAIN,43.884154,-69.498618,,
11101,ME,MAINE,CHARLESTON,45.067017,-69.086856,,
11102,ME,MAINE,CHEBEAGUE ISLAND,43.735363,-70.116878,,
11103,ME,MAINE,CHERRYFIELD,44.622791,-67.943617,,
11104,ME,MAINE,CHINA VILLAGE,44.448333,-69.518611,,
11105,ME,MAINE,CLAYTON LAKE,46.629805,-69.626445,,
11106,ME,MAINE,CLIFF ISLAND,43.695547,-70.107097,,
11107,ME,MAINE,CLINTON,44.643995,-69.528405,1838.0,
11108,ME,MAINE,COLUMBIA FALLS,44.66988,-67.75341,,
11109,ME,MAINE,COOPERS MILLS,44.258823,-69.507672,,
11110,ME,MAINE,COREA,44.405281,-67.985032,,
11111,ME,MAINE,CORINNA,44.926045,-69.232341,,
11112,ME,MAINE,CORINTH,44.983655,-69.008532,,
11113,ME,MAINE,CORNISH,43.779612,-70.778433,,
11114,ME,MAINE,CRANBERRY ISLES,44.248333,-68.260833,,
11115,ME,MAINE,CROUSEVILLE,46.755,-68.096944,,
11116,ME,MAINE,CUMBERLAND CENTER,43.809818,-70.2484,,
11117,ME,MAINE,CUMBERLAND FORESIDE,43.774485,-70.188333,,
11118,ME,MAINE,CUSHING,43.986741,-69.272061,,
11119,ME,MAINE,CUTLER,44.67531,-67.249869,,
11120,ME,MAINE,DAMARISCOTTA,44.029313,-69.504237,,
11121,ME,MAINE,DANFORTH,45.668654,-67.868778,,
11122,ME,MAINE,DANVILLE,44.036528,-70.272055,,
11123,ME,MAINE,DEER ISLE,44.233951,-68.644839,,
11124,ME,MAINE,DENMARK,43.975499,-70.792409,,
11125,ME,MAINE,DENNYSVILLE,44.896105,-67.224431,,
11126,ME,MAINE,DETROIT,44.777526,-69.316081,,
11127,ME,MAINE,DEXTER,45.020347,-69.279654,,
11128,ME,MAINE,DIXFIELD,44.554799,-70.424099,,
11129,ME,MAINE,DIXMONT,44.699078,-69.102532,,
11130,ME,MAINE,DOVER FOXCROFT,45.18774,-69.204472,,
11131,ME,MAINE,DRESDEN,44.078507,-69.745726,,
11132,ME,MAINE,DRYDEN,44.600218,-70.223962,,
11133,ME,MAINE,DURHAM,43.928333,-70.123611,1699.0,
11134,ME,MAINE,EAGLE LAKE,47.04,-68.59,,
11135,ME,MAINE,EAST ANDOVER,44.603011,-70.729555,,
11136,ME,MAINE,EAST BALDWIN,43.864604,-70.692159,,
11137,ME,MAINE,EAST BLUE HILL,44.495833,-68.502222,,
11138,ME,MAINE,EAST BOOTHBAY,43.826241,-69.593903,,
11139,ME,MAINE,EAST DIXFIELD,44.573333,-70.304167,,
11140,ME,MAINE,EAST LIVERMORE,44.399402,-70.130334,,
11141,ME,MAINE,EAST MACHIAS,44.742362,-67.382066,,
11142,ME,MAINE,EAST MILLINOCKET,45.629967,-68.572822,,
11143,ME,MAINE,EAST NEWPORT,44.820833,-69.223056,,
11144,ME,MAINE,EAST ORLAND,44.57249,-68.70174,,
11145,ME,MAINE,EAST PARSONSFIELD,43.7275,-70.915556,,
11146,ME,MAINE,EAST POLAND,44.070556,-70.328611,,
11147,ME,MAINE,EAST VASSALBORO,44.447778,-69.606389,,
11148,ME,MAINE,EAST WATERBORO,43.599537,-70.690626,,
11149,ME,MAINE,EAST WILTON,44.615833,-70.193333,,
11150,ME,MAINE,EAST WINTHROP,44.321667,-69.896944,,
11151,ME,MAINE,EASTON,46.635697,-67.901777,1845.0,
11152,ME,MAINE,EASTPORT,44.919966,-67.00739,1893.0,
11153,ME,MAINE,EDDINGTON,44.820642,-68.61883,,
11154,ME,MAINE,EDGECOMB,43.979179,-69.619742,,
11155,ME,MAINE,ELIOT,43.130943,-70.782216,,
11156,ME,MAINE,ELLSWORTH,44.554824,-68.412093,1869.0,
11157,ME,MAINE,ESTCOURT STATION,47.455556,-69.1825,,
11158,ME,MAINE,ETNA,44.793232,-69.132225,,
11159,ME,MAINE,EUSTIS,45.162559,-70.457067,,
11160,ME,MAINE,EXETER,44.967927,-69.107934,,
11161,ME,MAINE,FAIRFIELD,44.609639,-69.63321,1639.0,
11162,ME,MAINE,FALMOUTH,43.734038,-70.26253,,
11163,ME,MAINE,FARMINGDALE,44.25233,-69.791313,,
11164,ME,MAINE,FARMINGTON,44.665339,-70.132878,1645.0,
11165,ME,MAINE,FARMINGTON FALLS,44.620833,-70.075833,,
11166,ME,MAINE,FORT FAIRFIELD,46.762272,-67.840204,,
11167,ME,MAINE,FORT KENT,47.196857,-68.590855,,
11168,ME,MAINE,FORT KENT MILLS,47.238889,-68.584444,,
11169,ME,MAINE,FRANKFORT,44.59794,-68.933981,,
11170,ME,MAINE,FRANKLIN,44.608734,-68.241653,1786.0,
11171,ME,MAINE,FREEDOM,44.463311,-69.319045,,
11172,ME,MAINE,FREEPORT,43.851093,-70.113854,,
11173,ME,MAINE,FRENCHBORO,44.118056,-68.363056,,
11174,ME,MAINE,FRENCHVILLE,46.681111,-68.333611,,
11175,ME,MAINE,FRIENDSHIP,44.006741,-69.291604,,
11176,ME,MAINE,FRYEBURG,44.031278,-70.966841,,
11177,ME,MAINE,GARDINER,44.207029,-69.785774,1849.0,
11178,ME,MAINE,GARLAND,45.038333,-69.160833,,
11179,ME,MAINE,GEORGETOWN,43.819649,-69.747424,,
11180,ME,MAINE,GLEN COVE,44.133611,-69.094722,,
11181,ME,MAINE,GORHAM,43.684329,-70.467968,,
11182,ME,MAINE,GOULDSBORO,44.473054,-68.089857,,
11183,ME,MAINE,GRAND ISLE,47.304428,-68.154238,,
11184,ME,MAINE,GRAND LAKE STREAM,45.157778,-67.726667,,
11185,ME,MAINE,GRAY,43.894202,-70.342939,,
11186,ME,MAINE,GREENBUSH,45.077599,-68.603277,,
11187,ME,MAINE,GREENE,44.189059,-70.145532,,
11188,ME,MAINE,GREENVILLE,45.471566,-69.584376,,
11189,ME,MAINE,GREENVILLE JUNCTION,45.488394,-69.637526,,
11190,ME,MAINE,GREENWOOD,44.318333,-70.651389,,
11191,ME,MAINE,GUILFORD,45.173455,-69.397491,1639.0,
11192,ME,MAINE,HALLOWELL,44.286414,-69.805738,1852.0,
11193,ME,MAINE,HAMPDEN,44.741073,-68.87305,,
11194,ME,MAINE,HANCOCK,44.50459,-68.2402,,
11195,ME,MAINE,HANOVER,44.495875,-70.716735,,
11196,ME,MAINE,HARBORSIDE,44.338584,-68.800901,,
11197,ME,MAINE,HARMONY,45.003926,-69.56871,,
11198,ME,MAINE,HARPSWELL,43.781932,-69.993709,,
11199,ME,MAINE,HARRINGTON,44.612218,-67.814722,,
11200,ME,MAINE,HARRISON,44.107099,-70.653855,,
11201,ME,MAINE,HARTLAND,44.878155,-69.471754,1761.0,
11202,ME,MAINE,HEBRON,44.202136,-70.375369,1708.0,
11203,ME,MAINE,HINCKLEY,44.685556,-69.633056,,
11204,ME,MAINE,HIRAM,43.862217,-70.853076,,
11205,ME,MAINE,HOLDEN,44.742209,-68.648307,,
11206,ME,MAINE,HOLLIS CENTER,43.594578,-70.605074,,
11207,ME,MAINE,HOPE,44.258902,-69.146743,,
11208,ME,MAINE,HOULTON,46.11885,-67.863014,,
11209,ME,MAINE,HOWLAND,45.247813,-68.669252,,
11210,ME,MAINE,HUDSON,44.991415,-68.887831,,
11211,ME,MAINE,HULLS COVE,44.419167,-68.251111,,
11212,ME,MAINE,ISLAND FALLS,46.016866,-68.266722,,
11213,ME,MAINE,ISLE AU HAUT,44.056057,-68.620598,,
11214,ME,MAINE,ISLE OF SPRINGS,43.876389,-69.634167,,
11215,ME,MAINE,ISLESBORO,44.30823,-68.907346,,
11216,ME,MAINE,ISLESFORD,44.261944,-68.234444,,
11217,ME,MAINE,JACKMAN,45.635081,-70.249227,,
11218,ME,MAINE,JAY,44.515994,-70.209883,,
11219,ME,MAINE,JEFFERSON,44.189419,-69.483895,,
11220,ME,MAINE,JONESBORO,44.658153,-67.577692,,
11221,ME,MAINE,JONESPORT,44.550936,-67.604403,,
11222,ME,MAINE,KENDUSKEAG,44.918251,-68.934179,,
11223,ME,MAINE,KENNEBUNK,43.388055,-70.547802,,
11224,ME,MAINE,KENNEBUNKPORT,43.392288,-70.472867,,
11225,ME,MAINE,KENTS HILL,44.438259,-70.074822,,
11226,ME,MAINE,KINGFIELD,44.985403,-70.183177,,
11227,ME,MAINE,KINGMAN,45.598433,-68.23662,,
11228,ME,MAINE,KITTERY,43.092128,-70.742876,,
11229,ME,MAINE,KITTERY POINT,43.097571,-70.712108,,
11230,ME,MAINE,LAGRANGE,45.178918,-68.83448,,
11231,ME,MAINE,LAMBERT LAKE,45.545833,-67.5275,,
11232,ME,MAINE,LEBANON,43.410304,-70.910986,1700.0,
11233,ME,MAINE,LEE,45.363504,-68.290885,,
11234,ME,MAINE,LEEDS,44.28343,-70.125277,,
11235,ME,MAINE,LEVANT,44.884279,-68.98367,,
11236,ME,MAINE,LEWISTON,44.098538,-70.191619,1862.0,
11237,ME,MAINE,LIBERTY,44.374085,-69.33058,,
11238,ME,MAINE,LIMERICK,43.696265,-70.786556,,
11239,ME,MAINE,LIMESTONE,46.924786,-67.845086,,
11240,ME,MAINE,LIMINGTON,43.726031,-70.675178,,
11241,ME,MAINE,LINCOLN,45.350832,-68.507693,,
11242,ME,MAINE,LINCOLNVILLE,44.304825,-69.082446,,
11243,ME,MAINE,LINCOLNVILLE CENTER,44.297778,-69.108056,,
11244,ME,MAINE,LISBON,44.025511,-70.113933,1786.0,
11245,ME,MAINE,LISBON FALLS,43.997759,-70.073375,,
11246,ME,MAINE,LITCHFIELD,44.163437,-69.958071,1719.0,
11247,ME,MAINE,LITTLE DEER ISLE,44.285213,-68.706663,,
11248,ME,MAINE,LIVERMORE,44.383889,-70.249722,,
11249,ME,MAINE,LIVERMORE FALLS,44.445756,-70.193614,,
11250,ME,MAINE,LONG ISLAND,43.692014,-70.15509,,
11251,ME,MAINE,LOVELL,44.161404,-70.929951,,
11252,ME,MAINE,LUBEC,44.834772,-67.046016,,
11253,ME,MAINE,MACHIAS,44.72154,-67.481996,,
11254,ME,MAINE,MACHIASPORT,44.682039,-67.407277,,
11255,ME,MAINE,MADAWASKA,47.329447,-68.33281,,
11256,ME,MAINE,MADISON,44.809623,-69.8449,1826.0,
11257,ME,MAINE,MANCHESTER,44.308375,-69.884657,1823.0,
11258,ME,MAINE,MAPLETON,46.674634,-68.153584,,
11259,ME,MAINE,MARS HILL,46.522268,-67.862973,,
11260,ME,MAINE,MATINICUS,43.865,-68.8875,,
11261,ME,MAINE,MATTAWAMKEAG,45.526387,-68.35195,,
11262,ME,MAINE,MECHANIC FALLS,44.099957,-70.368206,,
11263,ME,MAINE,MEDDYBEMPS,45.019306,-67.382852,,
11264,ME,MAINE,MEDWAY,45.60704,-68.522709,,
11265,ME,MAINE,MEXICO,44.562776,-70.535797,,
11266,ME,MAINE,MILBRIDGE,44.536601,-67.884433,,
11267,ME,MAINE,MILFORD,44.939263,-68.629597,1639.0,
11268,ME,MAINE,MILLINOCKET,45.659563,-68.710117,,
11269,ME,MAINE,MILO,45.250697,-68.977098,,
11270,ME,MAINE,MINOT,44.085556,-70.320556,,
11271,ME,MAINE,MONHEGAN,43.764222,-69.316429,,
11272,ME,MAINE,MONMOUTH,44.22083,-70.02627,,
11273,ME,MAINE,MONROE,44.592674,-69.03169,1823.0,
11274,ME,MAINE,MONSON,45.298088,-69.487986,,
11275,ME,MAINE,MONTICELLO,46.300658,-67.841439,,
11276,ME,MAINE,MOODY,43.275,-70.5975,,
11277,ME,MAINE,MORRILL,44.410693,-69.147105,,
11278,ME,MAINE,MOUNT DESERT,44.311547,-68.352253,,
11279,ME,MAINE,MOUNT VERNON,44.499342,-69.990336,,
11280,ME,MAINE,NAPLES,43.968121,-70.598754,,
11281,ME,MAINE,NEW GLOUCESTER,43.960835,-70.297381,,
11282,ME,MAINE,NEW HARBOR,43.860541,-69.507934,,
11283,ME,MAINE,NEW LIMERICK,46.126111,-67.840833,,
11284,ME,MAINE,NEW PORTLAND,44.885571,-70.092857,,
11285,ME,MAINE,NEW SHARON,44.645803,-70.013927,,
11286,ME,MAINE,NEW SWEDEN,46.955916,-68.11545,,
11287,ME,MAINE,NEW VINEYARD,44.796658,-70.121953,,
11288,ME,MAINE,NEWCASTLE,44.049866,-69.533113,,
11289,ME,MAINE,NEWFIELD,43.648056,-70.8475,,
11290,ME,MAINE,NEWPORT,44.839264,-69.267498,,
11291,ME,MAINE,NEWRY,44.407937,-70.792611,,
11292,ME,MAINE,NOBLEBORO,44.094301,-69.482786,,
11293,ME,MAINE,NORRIDGEWOCK,44.68994,-69.830583,,
11294,ME,MAINE,NORTH ANSON,44.879662,-69.911946,,
11295,ME,MAINE,NORTH BERWICK,43.325401,-70.721173,,
11296,ME,MAINE,NORTH BRIDGTON,44.098611,-70.699167,,
11297,ME,MAINE,NORTH HAVEN,44.143598,-68.866744,1786.0,
11298,ME,MAINE,NORTH JAY,44.547222,-70.238611,,
11299,ME,MAINE,NORTH MONMOUTH,44.275328,-70.036686,,
11300,ME,MAINE,NORTH TURNER,44.335031,-70.256147,,
11301,ME,MAINE,NORTH VASSALBORO,44.477748,-69.57808,,
11302,ME,MAINE,NORTH WATERBORO,43.639976,-70.729799,,
11303,ME,MAINE,NORTH WATERFORD,44.206511,-70.717393,,
11304,ME,MAINE,NORTH YARMOUTH,43.829722,-70.276944,,
11305,ME,MAINE,NORTHEAST HARBOR,44.294167,-68.290278,,
11306,ME,MAINE,NORWAY,44.212654,-70.560135,,
11307,ME,MAINE,OAKFIELD,46.108753,-68.129805,,
11308,ME,MAINE,OAKLAND,44.51729,-69.740082,,
11309,ME,MAINE,OCEAN PARK,43.500556,-70.386667,,
11310,ME,MAINE,OGUNQUIT,43.228457,-70.597176,,
11311,ME,MAINE,OLAMON,45.120833,-68.611111,,
11312,ME,MAINE,OLD ORCHARD BEACH,43.517449,-70.392053,,
11313,ME,MAINE,OLD TOWN,44.943044,-68.67496,,
11314,ME,MAINE,OQUOSSOC,44.966389,-70.774167,,
11315,ME,MAINE,ORIENT,45.805639,-67.837741,,
11316,ME,MAINE,ORLAND,44.545818,-68.731312,,
11317,ME,MAINE,ORONO,44.883056,-68.6725,,
11318,ME,MAINE,ORRINGTON,44.726347,-68.787597,,
11319,ME,MAINE,ORRS ISLAND,43.77267,-69.966793,,
11320,ME,MAINE,OWLS HEAD,44.073186,-69.089416,,
11321,ME,MAINE,OXBOW,46.401955,-68.521792,,
11322,ME,MAINE,OXFORD,44.11183,-70.509799,1798.0,
11323,ME,MAINE,PALERMO,44.384282,-69.43337,,
11324,ME,MAINE,PALMYRA,44.857578,-69.381084,,
11325,ME,MAINE,PARIS,44.259722,-70.501111,,
11326,ME,MAINE,PARSONSFIELD,43.785361,-70.892717,,
11327,ME,MAINE,PASSADUMKEAG,45.183687,-68.604328,,
11328,ME,MAINE,PATTEN,46.01316,-68.464669,,
11329,ME,MAINE,PEAKS ISLAND,43.658921,-70.194017,,
11330,ME,MAINE,PEMAQUID,43.892389,-69.528919,,
11331,ME,MAINE,PEMBROKE,44.965396,-67.200204,,
11332,ME,MAINE,PENOBSCOT,44.434371,-68.757409,,
11333,ME,MAINE,PERHAM,46.844167,-68.197778,,
11334,ME,MAINE,PERRY,44.988824,-67.092882,,
11335,ME,MAINE,PERU,44.494408,-70.443459,,
11336,ME,MAINE,PHILLIPS,44.837486,-70.360079,,
11337,ME,MAINE,PHIPPSBURG,43.768816,-69.814982,,
11338,ME,MAINE,PITTSFIELD,44.787109,-69.40223,,
11339,ME,MAINE,PLYMOUTH,44.769938,-69.226562,1795.0,
11340,ME,MAINE,POLAND,44.021162,-70.379664,,
11341,ME,MAINE,PORT CLYDE,43.927222,-69.253333,,
11342,ME,MAINE,PORTAGE,46.775303,-68.487675,,
11343,ME,MAINE,PORTER,43.826216,-70.924266,,
11344,ME,MAINE,PORTLAND,43.660564,-70.258864,1833.0,
11345,ME,MAINE,POWNAL,43.890042,-70.195497,,
11346,ME,MAINE,PRESQUE ISLE,46.684151,-68.01179,,
11347,ME,MAINE,PRINCETON,45.213091,-67.600826,,
11348,ME,MAINE,PROSPECT HARBOR,44.419489,-68.027943,,
11349,ME,MAINE,RANDOLPH,44.228704,-69.774918,,
11350,ME,MAINE,RANGELEY,44.96306,-70.665844,,
11351,ME,MAINE,RAYMOND,43.921917,-70.449834,,
11352,ME,MAINE,READFIELD,44.403221,-69.950634,,
11353,ME,MAINE,RICHMOND,44.104213,-69.821077,,
11354,ME,MAINE,ROBBINSTON,45.067007,-67.143301,,
11355,ME,MAINE,ROCKLAND,44.112326,-69.113938,1854.0,
11356,ME,MAINE,ROCKPORT,44.188787,-69.090114,,
11357,ME,MAINE,ROCKWOOD,45.659329,-69.822442,,
11358,ME,MAINE,ROUND POND,43.924983,-69.46617,,
11359,ME,MAINE,ROXBURY,44.65657,-70.609188,1796.0,
11360,ME,MAINE,RUMFORD,44.543446,-70.564475,,
11361,ME,MAINE,RUMFORD CENTER,44.592334,-70.700058,,
11362,ME,MAINE,SABATTUS,44.113269,-70.074792,,
11363,ME,MAINE,SACO,43.520946,-70.454632,1867.0,
11364,ME,MAINE,SAINT AGATHA,47.238655,-68.323237,,
11365,ME,MAINE,SAINT ALBANS,44.929264,-69.399179,,
11366,ME,MAINE,SAINT DAVID,47.334328,-68.231368,,
11367,ME,MAINE,SAINT FRANCIS,47.14071,-68.950309,,
11368,ME,MAINE,SALSBURY COVE,44.430556,-68.284167,,
11369,ME,MAINE,SANDY POINT,44.514722,-68.813333,,
11370,ME,MAINE,SANFORD,43.428541,-70.758479,2013.0,
11371,ME,MAINE,SANGERVILLE,45.140571,-69.321772,,
11372,ME,MAINE,SARGENTVILLE,44.3345,-68.705221,,
11373,ME,MAINE,SCARBOROUGH,43.578056,-70.322222,,
11374,ME,MAINE,SEAL COVE,44.285833,-68.399167,,
11375,ME,MAINE,SEAL HARBOR,44.303056,-68.240833,,
11376,ME,MAINE,SEARSMONT,44.377035,-69.219579,,
11377,ME,MAINE,SEARSPORT,44.487672,-68.931125,,
11378,ME,MAINE,SEBAGO,43.882247,-70.633865,,
11379,ME,MAINE,SEBAGO LAKE,43.758355,-70.573454,,
11380,ME,MAINE,SEBASCO ESTATES,43.769342,-69.857557,,
11381,ME,MAINE,SEBEC,45.306944,-69.033889,,
11382,ME,MAINE,SEDGWICK,44.33552,-68.637659,,
11383,ME,MAINE,SHAPLEIGH,43.567353,-70.828619,,
11384,ME,MAINE,SHAWMUT,44.627778,-69.586944,,
11385,ME,MAINE,SHERIDAN,46.657222,-68.405556,,
11386,ME,MAINE,SHERMAN,45.877727,-68.369587,1802.0,
11387,ME,MAINE,SHIRLEY MILLS,45.365556,-69.618611,,
11388,ME,MAINE,SINCLAIR,47.174384,-68.267922,,
11389,ME,MAINE,SKOWHEGAN,44.777212,-69.697571,,
11390,ME,MAINE,SMITHFIELD,44.630107,-69.807496,,
11391,ME,MAINE,SMYRNA MILLS,46.146412,-68.206363,,
11392,ME,MAINE,SOLON,44.967605,-69.833018,,
11393,ME,MAINE,SORRENTO,44.490696,-68.178665,,
11394,ME,MAINE,SOUTH BERWICK,43.229201,-70.785949,,
11395,ME,MAINE,SOUTH BRISTOL,43.867714,-69.561367,,
11396,ME,MAINE,SOUTH CASCO,43.876736,-70.512938,,
11397,ME,MAINE,SOUTH CHINA,44.395334,-69.58036,,
11398,ME,MAINE,SOUTH FREEPORT,43.819722,-70.11,,
11399,ME,MAINE,SOUTH GARDINER,44.18,-69.757222,,
11400,ME,MAINE,SOUTH PARIS,44.216674,-70.501179,,
11401,ME,MAINE,SOUTH PORTLAND,43.631847,-70.270878,,
11402,ME,MAINE,SOUTH THOMASTON,44.037785,-69.135937,,
11403,ME,MAINE,SOUTH WINDHAM,43.815,-70.4275,,
11404,ME,MAINE,SOUTHPORT,43.823775,-69.667343,,
11405,ME,MAINE,SOUTHWEST HARBOR,44.2823,-68.326471,,
11406,ME,MAINE,SPRINGFIELD,45.42638,-68.110756,,
11407,ME,MAINE,SPRINGVALE,43.471499,-70.806445,,
11408,ME,MAINE,SPRUCE HEAD,44.010405,-69.17071,,
11409,ME,MAINE,SQUIRREL ISLAND,43.809031,-69.630974,,
11410,ME,MAINE,STACYVILLE,45.885892,-68.461844,,
11411,ME,MAINE,STANDISH,43.814211,-70.480657,,
11412,ME,MAINE,STEEP FALLS,43.757137,-70.645627,,
11413,ME,MAINE,STETSON,44.884337,-69.106877,,
11414,ME,MAINE,STEUBEN,44.497082,-67.950319,,
11415,ME,MAINE,STILLWATER,44.908333,-68.686944,,
11416,ME,MAINE,STOCKHOLM,47.064299,-68.208614,,
11417,ME,MAINE,STOCKTON SPRINGS,44.514056,-68.855974,,
11418,ME,MAINE,STONEHAM,44.238201,-70.852936,,
11419,ME,MAINE,STONINGTON,44.175197,-68.674617,1649.0,
11420,ME,MAINE,STRATTON,45.123197,-70.431928,,
11421,ME,MAINE,STRONG,44.82236,-70.222054,,
11422,ME,MAINE,SULLIVAN,44.520278,-68.197222,,
11423,ME,MAINE,SUMNER,44.372804,-70.432314,,
11424,ME,MAINE,SUNSET,44.217404,-68.707002,,
11425,ME,MAINE,SURRY,44.488272,-68.506272,,
11426,ME,MAINE,SWANS ISLAND,44.145,-68.452222,,
11427,ME,MAINE,TEMPLE,44.695417,-70.242635,,
11428,ME,MAINE,TENANTS HARBOR,43.955473,-69.231501,,
11429,ME,MAINE,THOMASTON,44.084568,-69.188803,1875.0,
11430,ME,MAINE,THORNDIKE,44.574406,-69.248658,,
11431,ME,MAINE,TOPSFIELD,45.430403,-67.747253,,
11432,ME,MAINE,TOPSHAM,43.941286,-69.964479,,
11433,ME,MAINE,TREVETT,43.893508,-69.674601,,
11434,ME,MAINE,TROY,44.675657,-69.25488,,
11435,ME,MAINE,TURNER,44.255669,-70.249444,,
11436,ME,MAINE,UNION,44.242404,-69.252435,1734.0,
11437,ME,MAINE,UNITY,44.600676,-69.332778,,
11438,ME,MAINE,VAN BUREN,47.158857,-67.94589,,
11439,ME,MAINE,VANCEBORO,45.558761,-67.463419,,
11440,ME,MAINE,VASSALBORO,44.440455,-69.651904,,
11441,ME,MAINE,VIENNA,44.533333,-69.985278,,
11442,ME,MAINE,VINALHAVEN,44.03968,-68.836816,,
11443,ME,MAINE,WAITE,45.357741,-67.642812,,
11444,ME,MAINE,WALDOBORO,44.104601,-69.374537,,
11445,ME,MAINE,WALLAGRASS,47.151529,-68.598081,,
11446,ME,MAINE,WALPOLE,43.946235,-69.55165,,
11447,ME,MAINE,WARREN,44.127066,-69.247894,1786.0,
11448,ME,MAINE,WASHBURN,46.788271,-68.133836,,
11449,ME,MAINE,WASHINGTON,44.269281,-69.384237,1779.0,
11450,ME,MAINE,WATERBORO,43.566097,-70.743115,,
11451,ME,MAINE,WATERFORD,44.181389,-70.717778,1801.0,
11452,ME,MAINE,WATERVILLE,44.547967,-69.635917,1888.0,
11453,ME,MAINE,WAYNE,44.349283,-70.0712,,
11454,ME,MAINE,WELD,44.701624,-70.4249,,
11455,ME,MAINE,WELLS,43.314352,-70.596883,,
11456,ME,MAINE,WESLEY,44.715,-67.461944,,
11457,ME,MAINE,WEST BALDWIN,43.829873,-70.749015,,
11458,ME,MAINE,WEST BETHEL,44.401944,-70.861667,,
11459,ME,MAINE,WEST BOOTHBAY HARBOR,43.848889,-69.643889,,
11460,ME,MAINE,WEST ENFIELD,45.187778,-68.468333,,
11461,ME,MAINE,WEST FARMINGTON,44.662778,-70.155833,,
11462,ME,MAINE,WEST FORKS,45.383905,-69.984057,,
11463,ME,MAINE,WEST KENNEBUNK,43.408611,-70.581944,,
11464,ME,MAINE,WEST MINOT,44.171111,-70.366389,,
11465,ME,MAINE,WEST NEWFIELD,43.643417,-70.913476,,
11466,ME,MAINE,WEST PARIS,44.32527,-70.573167,,
11467,ME,MAINE,WEST POLAND,44.047167,-70.450166,,
11468,ME,MAINE,WEST ROCKPORT,44.181966,-69.151049,,
11469,ME,MAINE,WESTBROOK,43.684268,-70.358033,1891.0,
11470,ME,MAINE,WESTFIELD,46.508687,-67.897365,,
11471,ME,MAINE,WHITEFIELD,44.217844,-69.602164,,
11472,ME,MAINE,WHITING,44.790833,-67.176111,,
11473,ME,MAINE,WILTON,44.59107,-70.296064,1802.0,
11474,ME,MAINE,WINDHAM,43.795771,-70.414281,1692.0,
11475,ME,MAINE,WINDSOR,44.300878,-69.580587,1633.0,
11476,ME,MAINE,WINN,45.456786,-68.357465,,
11477,ME,MAINE,WINTER HARBOR,44.390038,-68.084316,,
11478,ME,MAINE,WINTERPORT,44.655247,-68.886174,,
11479,ME,MAINE,WINTHROP,44.314031,-69.973128,,
11480,ME,MAINE,WISCASSET,44.007444,-69.682576,,
11481,ME,MAINE,WOOLWICH,43.950317,-69.789098,,
11482,ME,MAINE,WYTOPITLOCK,45.664476,-68.105541,,
11483,ME,MAINE,YARMOUTH,43.800933,-70.174958,,
11484,ME,MAINE,YORK,43.154447,-70.657826,,
11485,ME,MAINE,YORK BEACH,43.171389,-70.609444,,
11486,ME,MAINE,YORK HARBOR,43.136667,-70.646111,,
11487,MI,MICHIGAN,ACME,44.771944,-85.501389,,
11488,MI,MICHIGAN,ADA,42.95661,-85.480959,,
11489,MI,MICHIGAN,ADDISON,42.003604,-84.312229,1893.0,
11490,MI,MICHIGAN,ADRIAN,41.900516,-84.044556,1836.0,
11491,MI,MICHIGAN,AFTON,45.363684,-84.469453,,
11492,MI,MICHIGAN,AHMEEK,47.298889,-88.396389,1909.0,
11493,MI,MICHIGAN,AKRON,43.584373,-83.539262,1910.0,
11494,MI,MICHIGAN,ALANSON,45.440545,-84.792421,1905.0,
11495,MI,MICHIGAN,ALBA,44.974722,-84.968611,,
11496,MI,MICHIGAN,ALBION,42.258073,-84.756052,1855.0,
11497,MI,MICHIGAN,ALDEN,44.877887,-85.2241,,
11498,MI,MICHIGAN,ALGER,44.139488,-84.18719,,
11499,MI,MICHIGAN,ALGONAC,42.630704,-82.560159,1867.0,
11500,MI,MICHIGAN,ALLEGAN,42.525609,-85.86608,1838.0,
11501,MI,MICHIGAN,ALLEN,41.926419,-84.760782,1950.0,
11502,MI,MICHIGAN,ALLEN PARK,42.25223,-83.212001,,
